"","date","route","time","day","location","incident","min_delay","min_gap","direction","vehicle"
"1543",2021-01-18,133,13:59:00,"Monday","NEILSON AND MCLEVIN","Mechanical",11,22,"N",1397
"1544",2021-01-18,52,14:06:00,"Monday","LAWRENCE WEST STATION","Mechanical",17,34,"W",8347
"1545",2021-01-18,86,14:07:00,"Monday","KENNEDY STATION","Mechanical",10,20,"W",8833
"1546",2021-01-18,78,14:11:00,"Monday","YORK MILLS STATION","Operations (Operator)",30,60,NA,8199
"1547",2021-01-18,36,14:18:00,"Monday","FINCH AND ALBION","Mechanical",6,12,"W",9102
"1548",2021-01-18,42,14:35:00,"Monday","FINCH STATION","Cleaning",13,26,"E",8173
"1549",2021-01-18,32,14:37:00,"Monday","CLEARVIEW AND THRETHEW","Collision (NON-TTC)",31,42,NA,0
"1550",2021-01-18,11,14:37:00,"Monday","STEELES AND BAYVIEW","Cleaning",12,24,"S",8314
"1551",2021-01-18,133,14:39:00,"Monday","MORNINGSIDE AND FINCH","Security",11,22,"W",1215
"1552",2021-01-18,82,14:48:00,"Monday","ROSEDALE STATION","Mechanical",20,40,"W",8209
"1553",2021-01-18,24,14:48:00,"Monday","VICTORIA PARK STATION","Mechanical",19,38,"N",9225
"1554",2021-01-18,29,14:49:00,"Monday","WILSON STATION","Mechanical",7,14,"N",9050
"1555",2021-01-18,171,15:10:00,"Monday","INDUSTRY AND TODD BAYL","Collision (NON-TTC)",58,78,"W",1614
"1556",2021-01-18,34,15:16:00,"Monday","KENNEDY STATION","Cleaning",7,13,"E",8947
"1557",2021-01-18,71,15:17:00,"Monday","INDUSTRY AND RAY","Collision (NON-TTC)",60,69,"S",1575
"1558",2021-01-18,125,15:29:00,"Monday","DREWRY AND LISTER","Collision (NON-TTC)",134,144,"B",0
"1559",2021-01-18,929,15:30:00,"Monday","DUFFERIN AND SPRINGHUR","Collision (TTC)",10,20,"N",1134
"1560",2021-01-18,110,15:35:00,"Monday","ISLINGTON STATION","Mechanical",12,24,"S",8097
"1561",2021-01-18,36,15:45:00,"Monday","HUMBERWOOD LOOP","Cleaning",6,12,"W",9129
"1562",2021-01-18,34,16:20:00,"Monday","EGLINTON STATION","Cleaning",6,13,"E",8660
"1563",2021-01-18,96,16:40:00,"Monday","WILSON AND JANE","Operations (Operator)",25,50,"E",3289
"1564",2021-01-18,110,16:40:00,"Monday","ISLINGTON STATION","Mechanical",24,48,"S",8021
"1565",2021-01-18,96,16:46:00,"Monday","WILSON AND JANE","Operations (Operator)",25,50,"W",3627
"1566",2021-01-18,66,16:50:00,"Monday","OLD MILL STATION","Mechanical",9,18,"S",8057
"1567",2021-01-18,999,16:56:00,"Monday","MARKHAM AND BLAKEMANOR","Collision (TTC)",0,0,"S",9207
"1568",2021-01-18,75,17:00:00,"Monday","SHERBOURNE AND BLOOR","Mechanical",8,15,"S",8151
"1569",2021-01-18,7,17:15:00,"Monday","BATHURST AND STEELES","Cleaning",8,16,"N",9012
"1570",2021-01-18,7,17:15:00,"Monday","BATHURST AND STEELES","Cleaning",8,16,"N",9012
"1571",2021-01-18,11,17:15:00,"Monday","DAVISVILLE STATION","Cleaning",17,34,"N",8189
"1572",2021-01-18,86,17:20:00,"Monday","EGLINTON AND MIDLAND","Security",16,32,"W",8835
"1573",2021-01-18,110,17:30:00,"Monday","LONG BRANCH LOOP","Mechanical",24,48,"N",8036
"1574",2021-01-18,85,17:35:00,"Monday","DON MILLS STATION","Mechanical",6,12,"E",3402
"1575",2021-01-18,75,17:40:00,"Monday","SHERBOURNE AND BLOOR","Operations (Operator)",8,15,"N",8316
"1576",2021-01-18,929,17:40:00,"Monday","DUFFERIN AND ROGERS","Security",10,20,"S",1560
"1577",2021-01-18,130,18:16:00,"Monday","STEELES AND MIDDLEFIEL","Mechanical",16,32,"S",1662
"1578",2021-01-18,60,18:19:00,"Monday","PIONEER VILLAGE STATIO","Operations (Operator)",10,20,"E",3630
"1579",2021-01-18,985,18:23:00,"Monday","DON MILLS STATION","Mechanical",5,10,NA,9075
"1580",2021-01-18,42,19:44:00,"Monday","FINCH STATION","Operations (Operator)",14,31,"E",8200
"1581",2021-01-18,11,20:54:00,"Monday","BAYVIEW AND CUMMER","Mechanical",28,56,"S",8319
"1582",2021-01-18,102,21:27:00,"Monday","MARKHAM AND NUGGET","Collision (NON-TTC)",10,20,"S",8961
"1583",2021-01-18,91,23:34:00,"Monday","BERMONDSEY AND EGLINTO","General Delay",95,125,"N",8944
"1584",2021-01-19,352,02:14:00,"Tuesday","LAWRENCE WEST STATION","Operations (Operator)",24,54,"W",8328
"1585",2021-01-19,300,03:36:00,"Tuesday","340 THE EAST MALL","Emergency Services",17,34,"W",8776
"1586",2021-01-19,324,04:12:00,"Tuesday","VICTORIA PARK AND ROWE","Mechanical",30,60,"S",8518
"1587",2021-01-19,320,04:18:00,"Tuesday","BAY AND QUEENS QUAY (N","Emergency Services",0,0,"S",8141
"1588",2021-01-19,7,04:21:00,"Tuesday","WILSON DIVISION","Mechanical",30,0,"S",9011
"1589",2021-01-19,320,04:47:00,"Tuesday","STEELES LOOP","Security",15,30,NA,1061
"1590",2021-01-19,322,05:36:00,"Tuesday","COXWELL AND DANFORTH A","Security",0,0,"S",8574
"1591",2021-01-19,14,05:37:00,"Tuesday","CHAPLIN AND EGLINTON","General Delay",112,114,"B",0
"1592",2021-01-19,131,06:19:00,"Tuesday","MORNINGVIEW TRAIL AND","Vision",10,20,"W",3509
"1593",2021-01-19,74,06:20:00,"Tuesday","BATHURST AND WILSON","Mechanical",18,36,"E",1399
"1594",2021-01-19,45,06:46:00,"Tuesday","DISCO AND ATWELL","Mechanical",26,52,"S",8600
"1595",2021-01-19,113,07:01:00,"Tuesday","BIRCHMOUNT AND DANFORT","Vision",12,24,"S",8512
"1596",2021-01-19,36,07:13:00,"Tuesday","FINCH WEST STATION","Mechanical",5,10,"N",9107
"1597",2021-01-19,937,07:40:00,"Tuesday","ISLINGTON STATION","Collision (TTC)",14,28,NA,8051
"1598",2021-01-19,59,08:19:00,"Tuesday","OAK AND WESTON","Mechanical",11,22,"N",3612
"1599",2021-01-19,84,08:20:00,"Tuesday","SIGNET DR - FENMAR AND","Investigation",35,53,NA,0
"1600",2021-01-19,39,09:01:00,"Tuesday","SEWELLS AND LITTLE","Mechanical",23,46,"E",3527
"1601",2021-01-19,11,09:04:00,"Tuesday","DAVISVILLE STATION","Cleaning",13,36,"S",8110
"1602",2021-01-19,65,09:18:00,"Tuesday","CASTLE FRANK STATION","Mechanical",13,26,"N",8493
"1603",2021-01-19,133,09:23:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",1397
"1604",2021-01-19,133,09:45:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",1246
"1605",2021-01-19,11,09:56:00,"Tuesday","DAVISVILLE STATION","Cleaning",13,26,"N",8342
"1606",2021-01-19,36,10:00:00,"Tuesday","FINCH AND NORFINCH","Cleaning",5,10,"W",3260
"1607",2021-01-19,53,10:02:00,"Tuesday","PASSMORE AND MARKHAM","Cleaning",6,19,"W",3468
"1608",2021-01-19,133,10:07:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3485
"1609",2021-01-19,36,10:12:00,"Tuesday","FINCH WEST STATION","Cleaning",5,10,"N",9135
"1610",2021-01-19,36,10:17:00,"Tuesday","FINCH STATION","Mechanical",5,10,"S",3176
"1611",2021-01-19,11,10:18:00,"Tuesday","STEELES AND BAYVIEW","Cleaning",13,26,"S",8209
"1612",2021-01-19,133,10:29:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"W",3449
"1613",2021-01-19,53,10:30:00,"Tuesday","PASSMORE AND MARKHAM","Cleaning",13,19,"W",3463
"1614",2021-01-19,36,10:30:00,"Tuesday","FINCH AND ARROW","Cleaning",5,10,"W",9100
"1615",2021-01-19,133,10:51:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3448
"1616",2021-01-19,134,11:00:00,"Tuesday","PROGRESS AND SHEPPARD","Mechanical",13,26,"S",3419
"1617",2021-01-19,133,11:13:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",1676
"1618",2021-01-19,11,11:18:00,"Tuesday","DAVISVILLE STATION","Cleaning",13,26,"N",1395
"1619",2021-01-19,39,11:45:00,"Tuesday","FINCH AND NEILSON","Cleaning",16,32,"E",4542
"1620",2021-01-19,84,11:46:00,"Tuesday","SHEPPARD AND JANE","Mechanical",8,16,"W",3249
"1621",2021-01-19,133,12:17:00,"Tuesday","MORNINGSIDE AND FINCH","Cleaning",11,22,"N",3515
"1622",2021-01-19,53,12:19:00,"Tuesday","STEELES AND MIDDLEFIEL","Mechanical",13,20,"W",3445
"1623",2021-01-19,52,12:20:00,"Tuesday","LAWRENCE WEST STATION","Emergency Services",17,34,NA,8171
"1624",2021-01-19,96,12:29:00,"Tuesday","YONGE AND YORK MILLS","Mechanical",24,48,"E",3183
"1625",2021-01-19,34,12:31:00,"Tuesday","EGLINTON STATION","Cleaning",12,24,"W",8813
"1626",2021-01-19,60,12:33:00,"Tuesday","PIONEER VILLAGE STATIO","Operations (Operator)",11,22,"E",3264
"1627",2021-01-19,43,12:33:00,"Tuesday","KENNEDY STATION","Mechanical",15,30,"S",8941
"1628",2021-01-19,16,12:35:00,"Tuesday","WILSON STATION","Mechanical",25,50,"N",8118
"1629",2021-01-19,34,12:55:00,"Tuesday","KENNEDY STATION","Cleaning",12,24,"E",8689
"1630",2021-01-19,43,13:12:00,"Tuesday","KENNEDY STATION","Cleaning",10,20,"N",8947
"1631",2021-01-19,34,13:18:00,"Tuesday","EGLINTON STATION","Cleaning",12,24,"E",8791
"1632",2021-01-19,11,13:18:00,"Tuesday","SUNNYBROOK HOSPITAL","Cleaning",13,26,"N",8110
"1633",2021-01-19,47,13:41:00,"Tuesday","YORKDALE MALL","Security",85,113,"B",0
"1634",2021-01-19,929,13:47:00,"Tuesday","WILSON STATION","Cleaning",10,20,"N",1055
"1635",2021-01-19,45,13:52:00,"Tuesday","KIPLING AND BELFIED","Collision (NON-TTC)",346,352,NA,0
"1636",2021-01-19,116,13:59:00,"Tuesday","KENNEDY STATION","Mechanical",24,48,"E",8792
"1637",2021-01-19,12,14:03:00,"Tuesday","KINGSTON AND BRIMLEY","Cleaning",25,50,"W",8485
"1638",2021-01-19,34,14:12:00,"Tuesday","EGLINTON STATION","Cleaning",12,24,"E",8942
"1639",2021-01-19,34,14:30:00,"Tuesday","EGLINTON STATION","Cleaning",12,24,"E",8779
"1640",2021-01-19,78,14:30:00,"Tuesday","YORK MILLS STATION","Operations (Operator)",30,60,"E",8192
"1641",2021-01-19,11,14:35:00,"Tuesday","BAYVIEW AND STEELES","Cleaning",12,24,"N",8139
"1642",2021-01-19,29,14:37:00,"Tuesday","WILSON STATION","Cleaning",7,14,"N",9039
"1643",2021-01-19,134,14:47:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",17,28,"E",3547
"1644",2021-01-19,36,14:50:00,"Tuesday","FINCH AND WESTON","Cleaning",5,10,"W",9104
"1645",2021-01-19,41,14:52:00,"Tuesday","PIONEER VILLAGE STATIO","Cleaning",2,24,"S",9041
"1646",2021-01-19,109,14:52:00,"Tuesday","LAWRENCE WEST STATION","Security",19,38,"S",8330
"1647",2021-01-19,168,15:01:00,"Tuesday","AVON LOOP AND WESTON","Cleaning",8,16,"S",1115
"1648",2021-01-19,21,15:09:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",14,28,"N",3518
"1649",2021-01-19,36,15:23:00,"Tuesday","HUMBERWOOD LOOP","Collision (TTC)",6,12,"W",3253
"1650",2021-01-19,36,15:23:00,"Tuesday","HUMBERWOOD LOOP","Collision (TTC)",6,12,"W",3260
"1651",2021-01-19,53,15:32:00,"Tuesday","MARKHAM AND PASSMORE","Mechanical",6,12,"E",1658
"1652",2021-01-19,36,15:33:00,"Tuesday","FINCH WEST STATION","Mechanical",6,12,"E",3310
"1653",2021-01-19,116,15:41:00,"Tuesday","MORNINGSIDE AND FINCH","Emergency Services",9,18,"W",8799
"1654",2021-01-19,60,15:50:00,"Tuesday","STEELES AND SIGNAL HIL","Cleaning",10,20,"E",3571
"1655",2021-01-19,995,15:53:00,"Tuesday","ELLESMERE AND MILITARY","Cleaning",12,24,"W",3565
"1656",2021-01-19,91,15:55:00,"Tuesday","WOODBINE STATION","Mechanical",15,30,"N",8920
"1657",2021-01-19,46,15:56:00,"Tuesday","LLOYD MANOR AND PRINCE","Investigation",39,57,"N",3191
"1658",2021-01-19,16,15:59:00,"Tuesday","ELLESMERE AND MCCOWAN","Mechanical",10,20,"S",3149
"1659",2021-01-19,23,16:02:00,"Tuesday","DAWES AND BETH","Investigation",10,20,"N",3165
"1660",2021-01-19,131,16:10:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",10,20,"E",1227
"1661",2021-01-19,40,16:13:00,"Tuesday","DUNDAS AND OLD OAK DR","General Delay",18,36,"E",8064
"1662",2021-01-19,22,16:30:00,"Tuesday","COXWELL STATION","Investigation",10,20,"S",8414
"1663",2021-01-19,60,16:32:00,"Tuesday","FINCH STATION","Cleaning",10,20,NA,3291
"1664",2021-01-19,79,16:36:00,"Tuesday","FOXWELL AND YORK","Mechanical",9,15,"N",1267
"1665",2021-01-19,16,16:48:00,"Tuesday","WILSON STATON","Mechanical",24,48,"N",8118
"1666",2021-01-19,996,16:54:00,"Tuesday","HUMBER COLLEGE BUS TER","Emergency Services",0,0,NA,3282
"1667",2021-01-19,100,16:58:00,"Tuesday","GRENOBLE AND SPANBRIDG","Emergency Services",5,11,"N",8881
"1668",2021-01-19,98,17:02:00,"Tuesday","SENLAC AND SHEPPARD","Mechanical",15,30,"W",8165
"1669",2021-01-19,21,17:06:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"S",3535
"1670",2021-01-19,96,17:12:00,"Tuesday","CARRIER LOOP","Operations (Operator)",25,50,"E",3283
"1671",2021-01-19,189,17:16:00,"Tuesday","ST CLAIR AND BATAVIA","Collision (NON-TTC)",33,48,"E",8059
"1672",2021-01-19,7,17:20:00,"Tuesday","BATHURST AND GREENWIN","Operations (Operator)",9,18,"W",9013
"1673",2021-01-19,189,17:49:00,"Tuesday","ST CLAIR AND BATAVIA","Collision (NON-TTC)",31,51,"E",0
"1674",2021-01-19,109,18:05:00,"Tuesday","NEPTUNE AND BATHURST","Mechanical",23,45,"E",8151
"1675",2021-01-19,996,18:19:00,"Tuesday","HUMBER COLLEGE CAMPUS","Collision (TTC)",11,22,"W",3343
"1676",2021-01-19,75,18:20:00,"Tuesday","LOWER JARVIS AND QUEEN","Cleaning",8,15,"N",8134
"1677",2021-01-19,111,18:33:00,"Tuesday","WILLOWDALE AND RICHGRO","Mechanical",11,22,"S",8470
"1678",2021-01-19,929,18:53:00,"Tuesday","DUFFERIN AND WILSON","Mechanical",8,16,"S",1133
"1679",2021-01-19,34,19:15:00,"Tuesday","EGLINTON STATION","Operations (Operator)",7,14,"W",8745
"1680",2021-01-19,116,20:58:00,"Tuesday","MORNINGSIDE AND ELLESM","Mechanical",11,22,"N",8635
"1681",2021-01-19,32,21:00:00,"Tuesday","TRETHEWEY AND TODD BAY","Mechanical",10,20,"E",1503
"1682",2021-01-19,7,21:06:00,"Tuesday","BATHURST AND STEELES","Mechanical",9,18,"N",9015
"1683",2021-01-19,32,21:19:00,"Tuesday","EGLINTON STATION","Mechanical",10,20,"W",1090
"1684",2021-01-19,133,21:24:00,"Tuesday","MORNINGSIDE AND FINCH","Mechanical",9,18,"S",3406
"1685",2021-01-19,43,21:28:00,"Tuesday","SCARBOROUGH CENTRE STA","Cleaning",15,30,"S",8739
"1686",2021-01-19,47,21:46:00,"Tuesday","ALONG ROUTE (NO LOCATI","Mechanical",21,42,NA,1017
"1687",2021-01-19,87,21:49:00,"Tuesday","BROADVIEW STATION","Operations (Operator)",0,0,NA,8580
"1688",2021-01-19,985,22:14:00,"Tuesday","SCARBOROUGH TOWN CENTE","Emergency Services",0,0,NA,9080
"1689",2021-01-19,26,22:42:00,"Tuesday","ST GEORGE STATION","Mechanical",30,60,NA,1100
"1690",2021-01-19,133,23:06:00,"Tuesday","MORNINGSIDE AND FINCH","Mechanical",9,18,"S",13979
"1691",2021-01-19,43,23:23:00,"Tuesday","KENNEDY STATION","Emergency Services",0,0,"S",8889
"1692",2021-01-19,102,23:29:00,"Tuesday","WARDEN STATION","Mechanical",11,22,"N",8610
"1693",2021-01-19,94,23:51:00,"Tuesday","SPADINA AND HARBORD","Mechanical",10,20,NA,1532
"1694",2021-01-19,26,23:57:00,"Tuesday","ST GEORGE STATION","General Delay",197,227,NA,0
"1695",2021-01-19,168,00:02:00,"Tuesday","DUNDAS WEST STATION","Cleaning",18,36,NA,1115
"1696",2021-01-19,63,00:21:00,"Tuesday","ATLANTIC AND KING","Mechanical",10,20,"N",8173
"1697",2021-01-19,1,00:55:00,"Tuesday","YORK MILLS STATION","Operations (Operator)",0,0,"S",8491
"1698",2021-01-20,300,02:03:00,"Wednesday","BLOOR AND BATHURST","Operations (Operator)",4,4,"W",8964
"1699",2021-01-20,307,03:36:00,"Wednesday","BATHURST AND NASSAU","Security",30,60,"N",8184
"1700",2021-01-20,21,05:15:00,"Wednesday","SCARBOROUGH CENTRE STA","Operations (Operator)",20,40,"S",3450
"1701",2021-01-20,334,05:27:00,"Wednesday","FINCHDENE AND FINCH","Emergency Services",0,0,"S",8912
"1702",2021-01-20,20,05:30:00,"Wednesday","MAIN STREET STATION","Mechanical",20,40,"E",3132
"1703",2021-01-20,14,05:37:00,"Wednesday","CHAPLIN AND EGINTON","General Delay",112,114,"B",0
"1704",2021-01-20,47,05:51:00,"Wednesday","LANDSDOWNE AND DUNDAS","Collision (NON-TTC)",35,44,"S",1406
"1705",2021-01-20,32,05:51:00,"Wednesday","EGLINTON AND WINNETT","Mechanical",7,14,"E",3726
"1706",2021-01-20,52,06:10:00,"Wednesday","WILSON GARAGE","Mechanical",1,1,NA,8381
"1707",2021-01-20,929,06:20:00,"Wednesday","DUFFERIN AND KING","Collision (TTC)",8,15,"N",1008
"1708",2021-01-20,48,06:44:00,"Wednesday","ROYAL YORK STATION","Mechanical",15,30,"W",8431
"1709",2021-01-20,112,06:45:00,"Wednesday","RENFORTH STATION","Mechanical",18,35,"N",7946
"1710",2021-01-20,68,06:45:00,"Wednesday","WARDEN STATION","Operations (Operator)",23,46,"S",8890
"1711",2021-01-20,53,06:47:00,"Wednesday","MARKHAM AND MCNICOLL","Mechanical",6,12,"N",3491
"1712",2021-01-20,56,06:51:00,"Wednesday","EGLINTON AND REDPATH","Emergency Services",14,28,"W",1301
"1713",2021-01-20,927,06:57:00,"Wednesday","KIPLING STATION","Mechanical",10,20,"N",3200
"1714",2021-01-20,37,07:07:00,"Wednesday","ISLINGTON STATION","Mechanical",14,28,"N",8097
"1715",2021-01-20,63,07:07:00,"Wednesday","OAKWOOD AND DAVENPORT","Mechanical",4,8,"S",8188
"1716",2021-01-20,95,07:07:00,"Wednesday","KENNEDY AND ELLESMERE","Mechanical",8,16,"W",3487
"1717",2021-01-20,985,07:18:00,"Wednesday","DON MILLS STATION","Mechanical",6,12,"E",9068
"1718",2021-01-20,985,07:18:00,"Wednesday","DON MILLS STATION","Mechanical",6,12,"E",9068
"1719",2021-01-20,36,07:21:00,"Wednesday","FINCH STATION","Mechanical",5,10,"E",3615
"1720",2021-01-20,81,07:42:00,"Wednesday","PAPE STATION 749","Operations (Operator)",5,10,NA,8952
"1721",2021-01-20,100,07:43:00,"Wednesday","PAPE AND MINTON PLACE","Mechanical",5,10,"N",8797
"1722",2021-01-20,925,08:13:00,"Wednesday","PAPE STATION","Collision (TTC)",9,18,NA,8621
"1723",2021-01-20,111,08:20:00,"Wednesday","KIPLING STATION","Mechanical",12,24,"S",8075
"1724",2021-01-20,135,08:34:00,"Wednesday","WARDEN AND BURNHILL","Security",20,40,"S",8531
"1725",2021-01-20,130,08:36:00,"Wednesday","SCARBOROUGH CENTRE STA","Mechanical",16,32,"N",1213
"1726",2021-01-20,53,08:38:00,"Wednesday","MARKHAM AND PASSMORE","Mechanical",8,28,"N",3508
"1727",2021-01-20,935,08:48:00,"Wednesday","JANE AND FINCH","Collision (TTC)",9,18,"N",3627
"1728",2021-01-20,11,09:04:00,"Wednesday","DAVISVILLE STATION","Cleaning",13,26,"N",8175
"1729",2021-01-20,953,09:08:00,"Wednesday","STEELES AND HILLCROFT","Security",6,15,"W",9079
"1730",2021-01-20,133,09:23:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3517
"1731",2021-01-20,36,09:27:00,"Wednesday","FINCH WEST STATION","Mechanical",5,10,"W",9107
"1732",2021-01-20,96,09:30:00,"Wednesday","PIONEER VILLAGE STATIO","Cleaning",10,20,"W",3640
"1733",2021-01-20,68,09:37:00,"Wednesday","WARDEN AND FINCH (N OF","Security",6,12,"N",8777
"1734",2021-01-20,115,09:40:00,"Wednesday","YORK MILLS STATION","Cleaning",20,40,"N",1342
"1735",2021-01-20,125,09:42:00,"Wednesday","FINCH STATION","Cleaning",8,16,"W",8210
"1736",2021-01-20,45,09:44:00,"Wednesday","ST ALBANS AND KIPLING","Mechanical",12,24,"W",8472
"1737",2021-01-20,133,09:45:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3453
"1738",2021-01-20,12,09:46:00,"Wednesday","VICTORIA PARK STATION","Cleaning",12,24,"E",3134
"1739",2021-01-20,133,10:07:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"S",1230
"1740",2021-01-20,132,10:13:00,"Wednesday","SCARBOROUGH CENTRE STA","Mechanical",11,22,NA,1231
"1741",2021-01-20,935,10:17:00,"Wednesday","JANE AND ST JOHN (N OF","Security",12,24,"N",3366
"1742",2021-01-20,11,10:18:00,"Wednesday","BAYVIEW AND STEELES","Cleaning",13,26,"N",1314
"1743",2021-01-20,133,10:29:00,"Wednesday","SCARBOORUGH CENTRE STA","Cleaning",11,22,"E",1403
"1744",2021-01-20,34,10:31:00,"Wednesday","KENNEDY STATION","Cleaning",12,24,"W",8725
"1745",2021-01-20,12,10:36:00,"Wednesday","VICTORIA PARK STATION","Cleaning",25,50,"E",8569
"1746",2021-01-20,122,10:41:00,"Wednesday","YORK MILLS STATION","Cleaning",18,34,"W",1362
"1747",2021-01-20,53,10:42:00,"Wednesday","MARKHAM AND STEELES","Mechanical",6,19,"E",1579
"1748",2021-01-20,995,10:48:00,"Wednesday","UNIVERSITY OF TORONTO","Cleaning",15,30,"W",3506
"1749",2021-01-20,133,10:49:00,"Wednesday","SCARBOORUGH CENTRE STA","Cleaning",11,22,"N",3411
"1750",2021-01-20,24,11:10:00,"Wednesday","VICTORIA PARK STATION","Cleaning",10,20,"N",9228
"1751",2021-01-20,133,11:13:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",1228
"1752",2021-01-20,29,11:15:00,"Wednesday","PRINCESS GATES","Mechanical",8,17,"S",9035
"1753",2021-01-20,115,11:24:00,"Wednesday","YORK MILLS STATION","Cleaning",20,40,"E",8206
"1754",2021-01-20,11,11:27:00,"Wednesday","DAVISVILLE STATION","Cleaning",13,26,"S",1283
"1755",2021-01-20,939,11:31:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",8,16,"N",1215
"1756",2021-01-20,39,11:45:00,"Wednesday","NAILSON AND CROW TRAIL","Cleaning",16,32,"E",3474
"1757",2021-01-20,83,12:02:00,"Wednesday","JONES AND DUNDAS","Collision (TTC)",22,44,"S",3133
"1758",2021-01-20,93,12:15:00,"Wednesday","WOODBINE AND OCONNER","Collision (NON-TTC)",151,166,"N",9221
"1759",2021-01-20,91,12:15:00,"Wednesday","WOODBINE AND OCONNER","Collision (NON-TTC)",151,176,"N",8786
"1760",2021-01-20,133,12:17:00,"Wednesday","MORNINGSIDE AND FINCH","Cleaning",11,22,"S",3430
"1761",2021-01-20,70,12:28:00,"Wednesday","WOODBINE AND O'CONNOR","Collision (NON-TTC)",151,171,"B",8888
"1762",2021-01-20,36,12:47:00,"Wednesday","FINCH AND HIGHWAY 400","Collision (TTC)",5,10,"E",9102
"1763",2021-01-20,54,13:32:00,"Wednesday","LAWRENCE EAST STATION","Mechanical",12,24,NA,8644
"1764",2021-01-20,22,13:41:00,"Wednesday","COXWELL AND QUEEN","Collision (TTC)",10,20,"N",8571
"1765",2021-01-20,47,14:00:00,"Wednesday","CALEDONIA AND KITCHENE","Mechanical",18,36,"N",1004
"1766",2021-01-20,52,14:10:00,"Wednesday","LAWRENCE WEST STATION","Operations (Operator)",17,34,NA,1334
"1767",2021-01-20,78,14:11:00,"Wednesday","YORK MILLS STATION","Operations (Operator)",30,60,"W",8199
"1768",2021-01-20,34,14:12:00,"Wednesday","EGLINTON STATION","Cleaning",12,24,"E",8898
"1769",2021-01-20,97,14:23:00,"Wednesday","HILDA AND STEELES","Mechanical",31,62,"N",8179
"1770",2021-01-20,131,14:25:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",13,27,"E",1652
"1771",2021-01-20,34,14:30:00,"Wednesday","EGLINTON STATION","Cleaning",12,24,"E",8883
"1772",2021-01-20,24,14:30:00,"Wednesday","CONSUMERS AND VICTORIA","Security",25,50,"W",3140
"1773",2021-01-20,63,14:31:00,"Wednesday","ATLANTIC AND KING","Mechanical",5,10,"S",8370
"1774",2021-01-20,52,14:36:00,"Wednesday","PEARSON AIRPORT TERMIN","Mechanical",14,33,"W",8368
"1775",2021-01-20,116,14:39:00,"Wednesday","KENNEDY STATION","Mechanical",10,20,"E",8760
"1776",2021-01-20,91,14:41:00,"Wednesday","VALLEYWOODS AND YORK M","Cleaning",25,50,"S",8786
"1777",2021-01-20,11,14:51:00,"Wednesday","DAVISVILLE STATION","Cleaning",13,26,"S",8175
"1778",2021-01-20,11,14:51:00,"Wednesday","DAVISVILLE STATION","Cleaning",13,26,"S",8175
"1779",2021-01-20,7,15:05:00,"Wednesday","GREENWIN AND BATHURST","Mechanical",8,16,"E",9019
"1780",2021-01-20,35,15:21:00,"Wednesday","JANE STATION","Collision (TTC)",11,22,NA,3189
"1781",2021-01-20,935,15:21:00,"Wednesday","JANE STATION","Collision (TTC)",12,24,NA,3276
"1782",2021-01-20,35,15:28:00,"Wednesday","JANE AND WESTON","Mechanical",11,22,"S",3289
